id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit
78mjaBatbfvwx5KJwI036H,Mz. Hyde,['Halestorm'],202307,4/9/12,2012,0.00094,0.558,0.929,0.000248,0.389,-3.618,0.0638,137.868,0.502,1,2,54,0
2uZX6rf2otrXvGx8vby7Xd,Mátalas,['Alejandro Fernández'],174000,8/16/11,2011,0.724,0.779,0.396,0.0,0.0859,-6.55,0.0672,117.184,0.799,1,11,63,0
2uD8iz9c0XXDFwYgLJez1A,Mírame,['Daddy Yankee'],235640,9/9/10,2010,0.19,0.794,0.749,0.0,0.11,-7.926,0.101,96.032,0.728,0,10,56,0
53uKGbcMjEc2gIWbfmvpdS,Mírame - Remix,"['Nio Garcia', 'Rauw Alejandro', 'Lenny Tavárez', 'Myke Towers', 'Casper Magico', 'Darell']",377580,7/19/19,2019,0.119,0.74,0.83,1.32e-05,0.243,-3.243,0.153,176.054,0.78,1,1,76,1
24G1PXBWoRgV0wDXZKwxzz,N Side,['Steve Lacy'],224444,5/24/19,2019,0.072,0.838,0.536,0.000259,0.208,-6.288,0.0435,119.956,0.89,1,2,64,0
5zViOYAEOrfNn8wd0sN4MH,N Y L A,['blackbear'],300130,8/23/13,2013,0.818,0.268,0.336,0.0,0.354,-10.011,0.0392,65.838,0.208,1,9,61,0
2GnVuaoKSkB6Xa07l1BBg8,N.I.B.,['Black Sabbath'],364493,2/3/17,2017,0.0838,0.476,0.556,1.59e-05,0.125,-10.586,0.0646,103.122,0.43,0,4,56,0
6CDsD8Y2HEWkMYycnpV1aw,N.M.E.,['Set It Off'],208693,10/14/14,2014,0.00277,0.613,0.898,0.0,0.108,-4.559,0.0731,120.014,0.437,0,2,51,0
1hehPTlSVIhHEvCkVoe4HX,N.O,['BTS'],209752,9/11/13,2013,0.0389,0.594,0.914,0.0,0.457,-3.764,0.167,146.885,0.571,0,11,61,0
4uTvPEr01pjTbZgl7jcKBD,NASA,['Ariana Grande'],182000,2/8/19,2019,0.451,0.747,0.458,0.0,0.252,-6.891,0.303,75.029,0.47,1,6,74,0
3oHiR89Y8gn6xt3YGAAzFj,NASTY (feat. Ashanti & Megan Thee Stallion),"['DaBaby', 'Ashanti', 'Megan Thee Stallion']",215053,4/17/20,2020,0.0289,0.768,0.635,0.0,0.312,-4.925,0.15,160.992,0.64,1,10,71,1
6K2anECyrckidwf5wxS78Q,NBAYOUNGBOAT,"['Lil Yachty', 'YoungBoy Never Broke Again']",139845,3/9/18,2018,0.0515,0.769,0.807,0.0,0.111,-2.966,0.306,82.422,0.364,1,11,65,1
6BJbOXDlgVAXSaq6wYFYT2,NC-17,['Travis Scott'],156886,8/3/18,2018,0.0678,0.804,0.763,0.0,0.368,-5.48,0.0519,136.052,0.0585,1,2,70,1
7hsulgRNgbyczeAg8tChCB,NEVER,['JID'],241682,3/10/17,2017,0.0287,0.594,0.645,1.66e-05,0.0668,-7.45,0.315,103.974,0.205,1,1,65,1
0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,"['Tyler, The Creator']",195320,5/17/19,2019,0.0967,0.621,0.73,0.000131,0.673,-5.414,0.107,139.566,0.464,0,5,71,1
2iQYqdalv245vrCEM4W9N9,NFWMB,['Hozier'],259253,9/6/18,2018,0.895,0.379,0.373,0.0718,0.115,-12.176,0.0309,176.002,0.352,0,3,58,1
278kSqsZIiYp8p3QjYAqa8,NI BIEN NI MAL,['Bad Bunny'],236216,12/23/18,2018,0.556,0.826,0.449,1.85e-05,0.273,-8.33,0.0674,128.028,0.337,0,5,76,1
1LErJ8H8vJK9uJi66zlvbw,NIGHTTIME (Interlude),['Russ'],189867,1/31/20,2020,0.34,0.823,0.556,0.00121,0.084,-5.883,0.118,142.0,0.879,0,5,67,1
7asoA129HgQkm3MOVEUF0K,NNAN,"['Young M.A', 'Relle Bey', 'Max YB']",193479,9/27/19,2019,0.281,0.817,0.539,0.0,0.199,-5.015,0.0626,96.039,0.674,1,5,70,1
0l0CvurVUrr2w3Jj1hOVFc,NO,['Meghan Trainor'],213507,5/12/17,2017,0.0125,0.557,0.801,1.66e-06,0.737,-3.602,0.218,92.135,0.654,0,1,70,0
6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS,['Travis Scott'],218284,8/3/18,2018,0.0204,0.731,0.811,0.0,0.411,-3.225,0.0712,147.045,0.426,1,1,77,1
4sbtM9ORGwmxGkXfctXbJq,NO FUN,['Joji'],168418,10/26/18,2018,0.8,0.809,0.483,0.0,0.221,-6.886,0.0487,96.974,0.715,1,5,72,1
694vvR5o19xHPhhJ5QdLN7,NO HALO,['BROCKHAMPTON'],259747,8/23/19,2019,0.41,0.643,0.573,0.00017,0.0695,-7.034,0.0709,165.192,0.47,1,4,71,1
1s5WVRVWsjCkjNm5a865nx,NO MAÑANA,"['Black Eyed Peas', 'El Alfa']",221695,6/12/20,2020,0.0892,0.865,0.546,0.0912,0.133,-10.46,0.0565,117.961,0.534,1,1,66,1
7hdw5gAGMyyn9z0XgfTv1j,NO NAME,['NF'],183827,1/19/18,2018,0.223,0.718,0.795,0.0,0.12,-3.978,0.142,130.77,0.292,0,0,67,0
5Nq6lLSxphlsA6nQB0KtES,NO. 9,['Playboi Carti'],199191,4/14/17,2017,0.00973,0.885,0.607,0.0,0.325,-7.642,0.386,137.881,0.391,0,1,64,1
1d150ahPbFUS7Cbe5hcJdn,NOBO,['Tijuana Panthers'],247390,2014,2014,0.0571,0.398,0.776,0.0172,0.303,-7.388,0.0374,110.815,0.686,0,9,48,0
1pmfd0ohjfh1qXPWvjaC1o,NOT BY THE MOON,['GOT7'],204702,4/20/20,2020,0.0556,0.549,0.813,4.44e-06,0.207,-4.828,0.148,151.813,0.544,0,5,73,0
01TnVDiet1DFTsyWKUKovl,NUMB,['XXXTENTACION'],186268,3/16/18,2018,0.1,0.414,0.416,0.179,0.131,-8.024,0.0251,159.91,0.196,0,11,75,0
5LIleJbUUgtvYnBW9wfY1W,Na Na,['Trey Songz'],231907,6/23/15,2015,0.328,0.67,0.476,0.0,0.104,-6.253,0.0406,96.975,0.235,0,9,66,0
5maiP9UMnTSgoxPX8X3bdz,Na Na,['Trey Songz'],231907,7/1/14,2014,0.328,0.67,0.476,0.0,0.104,-6.253,0.0406,96.975,0.235,0,9,64,0
5fEql5cR2hjR6wPGUPiEEb,Na Na Na,['One Direction'],185653,5/25/12,2012,0.0191,0.582,0.903,0.0,0.374,-2.155,0.0576,144.973,0.639,1,11,62,0
5BB0Jzw60KyfSTyjJqtely,Na Na Na (Na Na Na Na Na Na Na Na Na),['My Chemical Romance'],205960,11/5/10,2010,0.000264,0.411,0.986,0.00148,0.371,-2.522,0.0583,165.981,0.649,0,8,69,1
5l08slmvFRUseHpq85neke,NaNa,"['Chance the Rapper', 'Action Bronson']",200625,4/30/13,2013,0.0389,0.594,0.472,8.49e-06,0.642,-7.74,0.439,82.601,0.891,1,1,54,1
7DOh0tBGnyMt6C5OO7o8Yq,Nada,"['Cazzu', 'Lyanno', 'Rauw Alejandro', 'Dalex']",305114,6/3/19,2019,0.343,0.898,0.543,0.000623,0.338,-8.317,0.121,98.992,0.359,0,6,75,1
6wJWuNuuCiqkOF3tJSjElT,Nada Iguales,['La Adictiva Banda San José de Mesillas'],221373,10/10/11,2011,0.653,0.729,0.579,2.4e-06,0.127,-3.574,0.0354,125.024,0.686,0,7,42,0
78Lv54mlazogTRDzzFXk03,Nadie,['Remmy Valenzuela'],221933,9/16/14,2014,0.783,0.56,0.472,0.0,0.145,-6.253,0.12,149.803,0.753,1,2,62,0
6pNjmMB8FTMEcqGSgs7Mji,Nadie (feat. Sech & Sharo Towers) - Remix,"['Farruko', 'Ozuna', 'Lunay', 'Sech', 'Sharo Towers']",270187,10/10/19,2019,0.308,0.764,0.753,0.0,0.118,-3.964,0.0779,95.109,0.714,1,0,71,0
4nmYEaw0oVz3QKxUlrmFkh,Nadie Es Eterno,['Adan Chalino Sanchez'],196487,1/1/10,2010,0.0381,0.566,0.848,0.0,0.142,-3.127,0.0482,103.292,0.765,1,6,52,0
1eoAytqST4MVGz4xdTDqPj,Nadie Te Amará Como Yo (Remix) (feat. Zion & Arcángel),"['Dyland & Lenny', 'Zion', 'Arcangel', 'Luny Tunes']",228053,3/2/10,2010,0.272,0.69,0.762,0.0,0.135,-4.465,0.0381,87.961,0.729,1,1,56,0
3dY8y3uZXX0UpDDal2dLhO,"Nails, Hair, Hips, Heels",['Todrick Hall'],236190,5/23/19,2019,0.334,0.934,0.614,7.7e-06,0.0854,-8.687,0.13,126.017,0.776,1,1,67,1
1JoAjYaI3zvhXVx41HH7Fc,Naive Spin,['Aaron Lansing'],158066,10/20/17,2017,0.991,0.397,0.0315,0.926,0.0925,-22.308,0.0392,72.833,0.18,0,7,64,0
12v5GBM74fB8WsHJPQRTIe,Nakamarra (feat. Q-Tip) (feat. Q-Tip),"['Hiatus Kaiyote', 'Q-Tip']",275320,7/12/13,2013,0.656,0.552,0.531,5.21e-05,0.11,-6.767,0.125,91.573,0.324,1,8,57,0
7krbSH3rd8lhIZvuzTV3Bl,Naked,['James Arthur'],234107,11/24/17,2017,0.104,0.529,0.607,0.0,0.0631,-6.781,0.0574,101.966,0.238,1,6,75,0
0SbOpoBzBBCqWIcvo94JeD,Naked - Bonus Track,['Ella Mai'],197183,10/12/18,2018,0.782,0.356,0.388,0.0,0.109,-8.532,0.0652,175.123,0.573,1,9,69,1
3awm1x3kGmYIVrkNDBFP6U,Naked Kids,['Grouplove'],210427,9/2/11,2011,0.122,0.588,0.598,0.0,0.117,-8.061,0.0361,105.024,0.292,1,11,46,0
11p2ty4w5GpoFL4vcK0Cru,Name in the Sand,['Lil Skies'],168751,3/1/19,2019,0.0949,0.646,0.656,0.0,0.103,-6.798,0.0743,160.065,0.501,0,11,66,1
4itETlhUWW6GFzYZwEL8do,Nameless,['Lil Keed'],185267,12/12/18,2018,0.0357,0.875,0.568,0.0,0.113,-8.619,0.34,140.082,0.648,0,11,63,1
5RIYuJdysFUaVPgnuQd2kK,Nana,['Frvrfriday'],132928,4/24/20,2020,0.593,0.743,0.361,0.0,0.0771,-11.285,0.143,126.074,0.345,0,1,61,1
1yZMv2GMAibgLGsQiowZrt,Nancy From Now On,['Father John Misty'],234160,5/1/12,2012,0.487,0.534,0.659,0.0808,0.0892,-8.279,0.027,107.052,0.497,1,0,60,0
35QZaWQRkmnAVqBF1TLCxQ,Nancy Mulligan,['Ed Sheeran'],179787,3/3/17,2017,0.117,0.68,0.852,0.0,0.0866,-4.35,0.0349,101.993,0.858,1,7,67,0
7dEfa89dZfo6CQPdsgGCF6,Nandemonaiya - movie ver.,['RADWIMPS'],344053,8/24/16,2016,0.245,0.496,0.462,0.0,0.282,-6.189,0.0307,167.936,0.514,1,6,65,0
1cCbsojaA6GIT7Y3zuMJ1q,Nangs,['Tame Impala'],107533,7/17/15,2015,0.159,0.536,0.526,0.847,0.128,-9.754,0.181,167.608,0.434,1,0,62,0
0Psz3az3RIYfJpnsajBT8N,Nanã,['Polo & Pan'],190827,5/19/17,2017,0.191,0.685,0.735,0.038,0.188,-6.337,0.0334,94.035,0.385,0,4,65,0
37b1KAbfOZeBzeMB0LGO3g,Napkins,['RIZ LA VIE'],215625,2/23/18,2018,0.431,0.76,0.444,1.25e-06,0.106,-8.976,0.386,144.15,0.66,0,0,62,0
57tzAvfPHXHzCHUNp9AUBm,Nara,['alt-J'],296058,9/22/14,2014,0.426,0.511,0.519,0.588,0.121,-7.794,0.0408,146.968,0.0953,0,11,48,0
4qjLvvBh5ZeKEPyShKRf06,Narcissist (feat. The 1975),"['No Rome', 'The 1975']",195502,8/28/18,2018,0.218,0.543,0.682,1.53e-06,0.085,-5.81,0.113,179.969,0.424,1,3,67,1
6NwgbXJOrz4fDio1yeWY91,Narcissistic Cannibal (feat. Skrillex & Kill the Noise),"['Korn', 'Skrillex', 'Kill The Noise']",190707,11/21/11,2011,0.000456,0.519,0.892,0.000525,0.572,-5.285,0.113,174.027,0.559,0,11,45,0
65XY6Cx0263J5BPnY8mPyE,Narcissistic Cannibal (feat. Skrillex & Kill the Noise),"['Korn', 'Skrillex', 'Kill The Noise']",190707,11/30/11,2011,0.000456,0.519,0.892,0.000525,0.572,-5.285,0.113,174.027,0.559,0,11,60,0
7yE1PCMfaBLttuyShyCPxi,Narco Corridos,['King Lil G'],248013,5/5/12,2012,0.059,0.72,0.688,0.000194,0.0961,-9.852,0.264,142.266,0.478,1,0,44,1
7mcdgAXmb35dakBnfDIv3q,Narcos,['Anuel AA'],259250,5/29/20,2020,0.347,0.614,0.746,1.43e-05,0.0874,-3.527,0.196,168.072,0.601,0,10,79,1
0wbnC9AUenxp613TYaJsGK,Narcos,['Migos'],255379,1/26/18,2018,0.0142,0.936,0.585,0.0,0.132,-6.914,0.125,124.991,0.242,1,0,71,1
3yoGVIY5OrRIBvNA9PYOS7,Naruto Themed Sexting,"[""Panucci's Pizza""]",182240,8/26/15,2015,0.823,0.434,0.104,4.47e-05,0.113,-14.518,0.0341,181.019,0.139,1,7,53,1
4F60iJFwx0G7x3SNjYWiZP,Nascar,['Roddy Ricch'],179059,11/2/18,2018,0.0244,0.817,0.743,1.04e-06,0.102,-4.793,0.166,172.962,0.374,1,9,61,1
6zcP5A5Xv6bvCUpwXrswKa,Nascence,['Austin Wintory'],106960,4/10/12,2012,0.936,0.203,0.112,0.935,0.126,-18.029,0.0418,72.483,0.0374,0,11,57,0
0PT7nlpo11hYYyfnBgtilT,Nasty Freestyle,['T-Wayne'],142212,5/4/15,2015,0.0577,0.779,0.472,0.0,0.114,-7.116,0.218,135.051,0.412,1,11,65,1
2hjAeR0vBXt9bgFs4iEkM6,Nasty Nasty,['Boosie Badazz'],150040,11/14/19,2019,0.163,0.914,0.552,0.0,0.106,-10.126,0.447,128.182,0.493,1,1,65,1
0inMKhbKWOTDA9UBUAKoU6,Natalie,['Bruno Mars'],225027,12/7/12,2012,0.15,0.76,0.733,0.0,0.0647,-6.704,0.0504,111.975,0.611,1,7,58,0
1SDtZ69uALD5zW8k9S8hTf,Nate,['NF'],302120,7/26/19,2019,0.661,0.481,0.852,0.0,0.365,-4.109,0.441,84.799,0.537,0,11,67,0
00K2YLugNIEG4zCPoQVegm,National Anthem,['Lana Del Rey'],230533,1/30/12,2012,0.548,0.535,0.902,0.000163,0.109,-6.001,0.234,84.929,0.415,0,0,46,0
1F96ZPH8sMhxRg0E8Nyzev,National Anthem,['Lana Del Rey'],230533,1/30/12,2012,0.548,0.535,0.902,0.000163,0.109,-6.001,0.234,84.929,0.415,0,0,46,0
1M0g1beKC4H9gbrOiSayHW,National Anthem,['Lana Del Rey'],230520,11/12/12,2012,0.531,0.532,0.899,0.000146,0.0957,-5.935,0.244,85.0,0.436,0,0,58,0
77dEtUAHufvPJLZkwaj2Vu,Native Tongue,['Quinn XCII'],178000,4/28/15,2015,0.372,0.59,0.671,0.0,0.0795,-4.97,0.0723,135.097,0.261,1,11,50,0
2FY7b99s15jUprqC0M5NCT,Natural,['Imagine Dragons'],189467,11/9/18,2018,0.217,0.704,0.611,0.0,0.0812,-6.112,0.0409,100.0,0.22,1,2,82,0
5o8OdhjVZSF2wCj7M8UpMN,Natural Born Killer,['Avenged Sevenfold'],315173,7/23/10,2010,0.000159,0.394,0.952,3.72e-05,0.316,-4.51,0.0677,184.916,0.477,0,7,56,1
30u5328ERA8OFk3qrla5m2,Natural Cause,['Emancipator'],315769,1/29/13,2013,0.377,0.553,0.602,0.712,0.0993,-8.51,0.0375,170.02,0.28,0,0,48,0
6WaGbp1w509PISM05Mg42i,Natural Disaster,['Zac Brown Band'],182133,7/6/12,2012,0.307,0.643,0.685,0.0,0.102,-6.696,0.0869,143.957,0.405,1,3,53,0
00DTeE4nekCTgYz1QYHXSl,Nature Bump 000,['invention_'],184000,6/6/15,2015,0.684,0.543,0.467,0.00604,0.351,-11.223,0.274,75.293,0.328,1,4,54,0
64DXFDl2A6ObNy7iXFlZzZ,Naughty,['Matilda the Musical Original Cast'],242760,10/13/11,2011,0.608,0.819,0.32,0.0,0.0545,-9.343,0.0746,140.068,0.772,1,5,53,0
4a36plr4LAg42ECHPiGQbj,Nausea,['Jeff Rosenstock'],164286,3/3/15,2015,0.375,0.445,0.747,3.48e-06,0.354,-5.857,0.0456,135.219,0.533,1,0,51,0
3wKG74MPOC0j1gpUhlCb3O,Nauseous,"['Sleepy Hallow', 'Jay Critch']",143460,6/5/20,2020,0.639,0.753,0.559,0.0,0.0944,-4.692,0.427,176.151,0.776,0,7,56,1
6zWU7YALeEDMcPGhKKZJhV,Navajo,['Masego'],194157,6/8/17,2017,0.117,0.567,0.593,1.32e-06,0.248,-7.404,0.288,88.545,0.358,0,6,68,0
2MS98sTzH3OsaFS4ZKzqPK,Navy Blue,['The Story So Far'],171955,6/17/14,2014,0.425,0.629,0.426,0.0,0.14,-6.726,0.0287,114.921,0.411,1,0,54,0
6Xajr512QEGAZ20bqAWkyT,Near Light,['Ólafur Arnalds'],208589,12/5/11,2011,0.931,0.477,0.348,0.949,0.11,-14.586,0.0335,117.94,0.0867,1,2,59,0
7MjRtWS2teufvOiMM0BARZ,Nearly Forgot My Broken Heart,['Chris Cornell'],234427,9/18/15,2015,0.0944,0.593,0.781,2.23e-06,0.173,-5.472,0.0285,119.522,0.657,1,0,57,0
2KA3lvDwQQiyvuJJvzifGL,Nearly Witches (Ever Since We Met...),['Panic! At The Disco'],256467,3/18/11,2011,0.00669,0.6,0.614,0.0,0.166,-4.688,0.0885,121.965,0.341,1,8,56,0
1V5dATrCN1r9wHI7C6Lrs4,Necesito Decirte,['Conjunto Primavera'],222987,1/1/14,2014,0.0348,0.637,0.596,1.99e-05,0.117,-7.485,0.028,145.183,0.377,1,10,60,0
4dhARBZ8YLvm8oRDnCIeXr,Necessary Evil,['Unknown Mortal Orchestra'],317800,5/26/15,2015,0.045,0.828,0.724,0.0618,0.132,-7.217,0.113,96.2,0.694,1,9,62,0
54IZYicWqjVsicv07CaP3m,Nechama,['Irizarry Barraza'],212000,11/29/19,2019,0.99,0.176,0.0327,0.905,0.109,-31.7,0.0555,69.567,0.0545,1,7,70,0
3DKWF8is9hzp84aSxnhlag,Necio (feat. Carlos Santana),"['Romeo Santos', 'Carlos Santana']",264267,2/25/14,2014,0.362,0.869,0.684,0.0,0.0737,-4.915,0.0456,115.052,0.88,1,1,66,0
2bCjaF7cRm53Wdq9RtkYJu,Neck And Neck - DNMO Remix,"['Zeds Dead', 'Dragonette', 'DNMO']",182400,6/9/17,2017,0.0188,0.601,0.591,0.0766,0.126,-7.407,0.0337,150.044,0.37,0,5,59,0
3QbtJmJeeh8JE5EtAD1Eh0,Nectar Drop,['DJ Drez'],240973,4/17/12,2012,0.457,0.619,0.316,0.916,0.12,-10.919,0.037,80.005,0.508,1,1,55,0
2EUNZfjPToKZIahK0WMLKd,Ned Flanders (feat. A$AP Ferg),"['MadeinTYO', 'A$AP Ferg']",161013,10/26/18,2018,0.0254,0.936,0.495,0.0,0.087,-6.062,0.229,139.951,0.299,1,1,65,1
6mtjo5kIHKlboGE84lf1FJ,Need It,"['Migos', 'YoungBoy Never Broke Again']",195681,5/22/20,2020,0.0313,0.852,0.745,0.0,0.0824,-3.667,0.171,148.007,0.897,0,11,80,1
2dzja72gQodveSpguIQGJl,Need Me,['J.I the Prince of N.Y'],151641,10/11/19,2019,0.156,0.815,0.567,0.0,0.0884,-4.653,0.135,95.034,0.732,0,10,79,1
4unXD74XSIEmG4vFl1hkDK,Need Somebody,['Xuitcasecity'],188220,8/18/17,2017,0.252,0.424,0.647,0.0,0.208,-6.556,0.188,89.793,0.262,1,9,60,0
5wvtHXLPdNrLBNIta50PeV,Need Somebody (Acoustic),['Xuitcasecity'],192333,12/15/17,2017,0.838,0.417,0.498,0.0,0.0748,-6.077,0.0845,179.801,0.37,1,9,64,1
1OwHOfTeJkdRhdqq93y2XV,Need The Sun To Break,['James Bay'],224813,12/15/14,2014,0.102,0.537,0.485,3.83e-06,0.319,-8.131,0.0332,152.012,0.293,1,2,57,0
08ES6fbMwR0D1tIrm8MAKg,Need U (100%) (feat. A*M*E),"['Duke Dumont', 'A*M*E']",171213,3/29/13,2013,0.000607,0.621,0.84,0.00188,0.656,-5.52,0.064,123.266,0.496,0,5,61,0
11EX5yhxr9Ihl3IN1asrfK,Need You Now,['Lady A'],277573,1/1/10,2010,0.0927,0.587,0.622,0.000636,0.2,-5.535,0.0303,107.943,0.231,1,4,69,0
7h70RTLbnhDyPGXjl3iEhh,Need You Now,['Lady A'],236440,1/1/10,2010,0.0298,0.581,0.717,0.000186,0.243,-4.433,0.0318,107.884,0.316,1,4,63,0
5RvY3ReERt9o622MqEydNY,Need You Now (How Many Times),['Plumb'],252240,2012,2012,0.00245,0.607,0.686,4.56e-06,0.0901,-4.611,0.0306,132.032,0.268,1,10,46,0
1MIpU2U1kUInGTpaCYuVKs,Need You Now - Acoustic,['Dean Lewis'],203263,11/17/17,2017,0.911,0.601,0.317,0.0,0.181,-8.945,0.0497,137.95,0.381,1,10,57,0
1vsQb8n0icvMsFnL9663LM,Need Your Love (with Noah Kahan),"['Gryffin', 'Seven Lions', 'Noah Kahan']",205787,10/24/19,2019,0.16,0.581,0.76,0.0,0.183,-3.962,0.0406,104.099,0.523,1,0,70,0
4pAl7FkDMNBsjykPXo91B3,Needed Me,['Rihanna'],191600,1/28/16,2016,0.11,0.671,0.314,0.0,0.0825,-8.091,0.244,110.898,0.296,0,5,78,1
0WKmVAD4VWk5EdTyCFILi4,Needs,['Verzache'],177479,2/14/18,2018,0.189,0.813,0.601,0.0002,0.426,-7.552,0.116,118.981,0.855,0,11,77,0
0ZPCxNK4DIrF8KqrN3DxfA,Negative Energy,"['Trippie Redd', 'Kodie Shane']",178286,11/9/18,2018,0.413,0.659,0.672,0.0,0.125,-7.442,0.264,139.868,0.452,1,9,62,1
2hsA9YWuF3C9Gosi4dpjJN,Negro,['J Balvin'],182093,3/19/20,2020,0.0157,0.795,0.911,0.206,0.131,-2.228,0.0875,164.081,0.8,1,0,82,0
2iicKPnvOKfbJZJZtuQnjy,Neighbor (feat. Travis Scott),"['Juicy J', 'Travis Scott']",162886,9/26/18,2018,0.00908,0.921,0.748,0.0,0.0798,-5.093,0.13,139.979,0.801,1,1,63,1
0utlOiJy2weVl9WTkcEWHy,Neighbors,['J. Cole'],216520,12/9/16,2016,0.319,0.898,0.283,0.000383,0.11,-12.335,0.356,138.97,0.469,0,6,73,1
3OuXuCuaZ889JdW2cX1dDw,Neither Do I,"['Stwo', 'Jeremih']",220000,10/20/17,2017,0.453,0.812,0.398,5.4e-06,0.12,-9.832,0.105,119.955,0.189,0,9,70,0
6ULbkJ16YabZNdJMHsIVmE,Nekozilla,['Different Heaven'],168760,7/31/15,2015,0.000387,0.745,0.905,0.148,0.0699,-5.182,0.0473,128.031,0.378,0,6,62,0
1aRvUHgMe9ichgcHAAs12f,Nellie,['Dr. Dog'],217613,10/1/13,2013,0.334,0.506,0.526,0.000539,0.0907,-9.936,0.0285,129.641,0.591,1,4,62,0
4fP0RqHjhQAnA9PQMchA0S,Nena Fichu,['Farruko'],208274,5/4/10,2010,0.216,0.69,0.69,0.0,0.291,-5.805,0.0481,171.966,0.886,0,9,57,1
4Us1fYjKY8obaermNIkPYT,Neo Seoul,['After The Burial'],238500,12/17/13,2013,0.00535,0.493,0.877,0.00428,0.0942,-5.907,0.04,141.963,0.189,1,1,47,0
575wNG8uXiF5jjaSdWqdxZ,Neon,['Chris Young'],224160,7/11/11,2011,0.401,0.6,0.599,0.0,0.102,-6.102,0.0276,99.05,0.496,1,0,52,0
4eRclKjJzvw0xWG8XwstCT,Neon Fools,['Adam Doleac'],195253,4/17/20,2020,0.158,0.555,0.536,0.0,0.182,-7.681,0.0709,169.638,0.465,1,7,71,0
0sXvjZV7p4uvyPN4uQo3FH,Neon Gravestones,['Twenty One Pilots'],240267,10/5/18,2018,0.379,0.73,0.427,0.000309,0.0893,-9.834,0.138,149.45,0.392,0,11,66,0
1MJErNPIQUoEMu4YUUmecm,Neon Guts (feat. Pharrell Williams),"['Lil Uzi Vert', 'Pharrell Williams']",258789,8/25/17,2017,0.0541,0.859,0.563,0.0,0.0685,-6.635,0.112,119.934,0.412,0,1,64,1
289hx4t6fH2BBe8p6cnXo1,Neon Light,['Blake Shelton'],221402,9/30/14,2014,0.0189,0.666,0.78,1.01e-06,0.0635,-5.847,0.048,154.056,0.923,1,2,57,0
34MJ07N9Bhu6iKPaxSVnCT,Neon Lights,['Demi Lovato'],233173,1/1/13,2013,0.0767,0.631,0.819,0.0,0.1,-4.24,0.122,125.928,0.733,1,9,64,0
12TE7Vt592RcM1G3EaaZ0f,Neon Moon,['Brooks & Dunn'],263760,4/17/12,2012,0.554,0.703,0.632,0.0,0.118,-6.508,0.0245,102.404,0.47,1,9,46,0
3lVPtkNFoIyPPGVdNri4VH,Neon Moon - with Kacey Musgraves,"['Brooks & Dunn', 'Kacey Musgraves']",278200,4/5/19,2019,0.167,0.645,0.552,2.33e-05,0.0718,-7.623,0.033,102.881,0.214,1,3,66,0
0kKOC50fPTnqmrYvtJInsT,Nepenthe,['Clyde Boudreaux'],151750,1/31/20,2020,0.993,0.133,0.00512,0.851,0.0954,-33.295,0.038,67.818,0.0495,1,9,68,0
0ibOcbkp2XG46Do8jcy0bL,Nephew (feat. Lil Pump),"['Smokepurpp', 'Lil Pump']",202963,7/27/18,2018,0.00422,0.792,0.454,0.0,0.285,-6.753,0.458,161.993,0.674,1,9,63,1
1RgiH5ucgoEWDKmGyA5drQ,Neptune,['Sleeping At Last'],280371,7/8/14,2014,0.23,0.602,0.371,0.0,0.0887,-11.575,0.0322,120.01,0.211,0,9,55,0
0QMiI7yf8rHfwdfvJIgvrE,Nerds - Studio,['Bo Burnham'],206330,12/17/13,2013,0.32,0.764,0.722,0.000604,0.0787,-6.033,0.106,134.095,0.369,1,2,50,1
56fiFTRrSiHHH3gBeaTg2P,Nero Forte,['Slipknot'],315177,8/9/19,2019,0.000437,0.336,0.978,0.000525,0.138,-2.358,0.0846,129.842,0.496,1,7,70,1
1DlT3Udf11689ezYr6R8aA,Nerve,['The Story So Far'],188200,5/18/15,2015,0.00131,0.514,0.971,0.000548,0.281,-2.633,0.0696,108.008,0.482,1,8,53,0
5wxurz8J6YlyQRNnGN8zXS,Nervous,['Shawn Mendes'],164147,5/25/18,2018,0.0404,0.841,0.623,0.0,0.126,-6.76,0.0776,121.983,0.744,1,0,67,0
113xf7t4qNM7038YJvauik,Nervous,['The Neighbourhood'],245000,11/2/18,2018,0.0213,0.589,0.614,0.165,0.31,-7.528,0.0426,119.837,0.318,0,0,66,0
2fmlkobTesiSyyzVYa6nkX,Netflix Trip,['AJR'],237787,6/9/17,2017,0.0427,0.486,0.733,0.0,0.162,-3.511,0.0409,94.948,0.468,1,7,61,0
3UnYMo1aeD0o8VtHy3R8cs,Neva Cared,['Polo G'],186000,3/11/18,2018,0.0213,0.822,0.35,0.0,0.0757,-12.207,0.574,77.528,0.346,0,1,64,1
4sX8e5VkqBWA7IIooImSsS,Neva End,['Future'],262307,4/17/12,2012,0.00911,0.59,0.561,0.0,0.0981,-7.613,0.058,134.936,0.15,1,2,47,0
5uY9QWVdzL8Foi7emf2omj,Neva End (Remix) (feat. Kelly Rowland),"['Future', 'Kelly Rowland']",261707,11/27/12,2012,0.00432,0.544,0.607,0.0,0.148,-6.51,0.0489,135.029,0.177,1,2,46,1
